game_id,move_index,current_player_is_b,phase_placement,phase_placement_slide,phase_movement,hole_square_index,blocked_slide_square_index,board_0,board_1,board_2,board_3,board_4,board_5,board_6,board_7,board_8,board_9,board_10,board_11,board_12,board_13,board_14,board_15,board_16,board_17,board_18,board_19,board_20,board_21,board_22,board_23,board_24,board_25,board_26,board_27,board_28,board_29,board_30,board_31,board_32,board_33,board_34,board_35,action_id,result
game_1770666971740_238945,0,0,1,0,0,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,R
game_1770666971740_238945,1,0,0,1,0,4,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,R
game_1770666971740_238945,2,1,1,0,0,5,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,R
game_1770666971740_238945,3,1,0,1,0,5,-1,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,R
game_1770666971740_238945,4,0,1,0,0,8,-1,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,R
game_1770666971740_238945,5,0,0,1,0,8,-1,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,43,R
game_1770666971740_238945,6,1,1,0,0,7,-1,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,R
game_1770666971740_238945,7,1,0,1,0,7,-1,0,0,0,1,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40,R
game_1770666971740_238945,8,0,1,0,0,4,-1,0,0,0,1,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,R
game_1770666971740_238945,9,0,0,1,0,4,-1,0,0,0,1,0,0,1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,37,R
game_1770666971740_238945,10,1,1,0,0,1,-1,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28,R
game_1770666971740_238945,11,1,0,1,0,1,-1,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,36,R
game_1770666971740_238945,12,0,1,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,35,R
game_1770666971740_238945,13,0,0,1,0,0,-1,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,1,39,R
game_1770666971740_238945,14,1,1,0,0,3,-1,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,1,22,R
game_1770666971740_238945,15,1,0,1,0,3,-1,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,1,-1,0,0,-1,0,0,0,0,1,-1,0,0,0,0,0,0,1,40,R
game_1770666971740_238945,16,0,1,0,0,4,-1,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,1,-1,0,0,0,0,0,0,-1,0,0,0,0,1,-1,0,0,0,0,0,0,1,20,R
game_1770666971740_238945,17,0,0,1,0,4,-1,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,1,-1,0,0,0,0,1,0,-1,0,0,0,0,1,-1,0,0,0,0,0,0,1,37,R
game_1770666971740_238945,18,1,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,-1,0,0,0,1,1,0,-1,0,0,0,0,1,-1,0,0,0,0,0,0,1,18,R
game_1770666971740_238945,19,1,0,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,-1,0,0,-1,1,1,0,-1,0,0,0,0,1,-1,0,0,0,0,0,0,1,36,R
game_1770666971740_238945,20,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,-1,0,0,-1,1,1,0,-1,0,0,0,0,1,-1,0,0,0,0,0,0,1,25,R
game_1770666971740_238945,21,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,-1,0,0,-1,1,1,0,-1,0,0,1,0,1,-1,0,0,0,0,0,0,1,39,R
game_1770666971740_238945,22,1,1,0,0,3,-1,0,0,1,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,1,1,0,-1,0,0,1,0,1,-1,0,0,0,0,0,0,1,6,R
game_1770666971740_238945,23,1,0,1,0,3,-1,0,0,1,-1,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,-1,1,1,0,-1,0,0,1,0,1,-1,0,0,0,0,0,0,1,40,R
game_1770666971740_238945,24,0,1,0,0,4,-1,0,0,1,-1,0,0,-1,0,0,0,-1,0,0,0,-1,1,0,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,0,0,0,1,8,R
game_1770666971740_238945,25,0,0,1,0,4,-1,0,0,1,-1,0,0,-1,0,1,0,-1,0,0,0,-1,1,0,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,0,0,0,1,43,R
game_1770666971740_238945,26,1,1,0,0,7,-1,0,0,1,-1,0,0,-1,0,1,0,-1,0,0,0,-1,1,-1,0,0,0,1,0,-1,0,0,1,0,1,0,0,0,0,0,0,0,1,9,R
game_1770666971740_238945,27,1,0,1,0,7,-1,0,0,1,-1,0,0,-1,0,1,-1,-1,0,0,0,-1,1,-1,0,0,0,1,0,-1,0,0,1,0,1,0,0,0,0,0,0,0,1,42,R
game_1770666971740_238945,28,0,1,0,0,6,-1,0,0,1,-1,0,0,-1,0,1,-1,-1,0,0,0,-1,1,-1,0,0,0,1,0,-1,0,0,0,0,0,0,1,0,1,0,0,0,1,28,R
game_1770666971740_238945,29,0,0,1,0,6,-1,0,0,1,-1,0,0,-1,0,1,-1,-1,0,0,0,-1,1,-1,0,0,0,1,0,-1,0,0,0,0,0,1,1,0,1,0,0,0,1,39,R
game_1770666971740_238945,30,1,1,0,0,3,-1,0,0,1,-1,0,0,-1,0,1,-1,-1,0,0,0,0,0,-1,0,0,0,1,0,-1,0,0,0,-1,1,1,1,0,1,0,0,0,1,19,R
game_1770666971740_238945,31,1,0,1,0,3,-1,0,0,1,-1,0,0,-1,0,1,-1,-1,0,0,0,0,0,-1,0,0,-1,1,0,-1,0,0,0,-1,1,1,1,0,1,0,0,0,1,36,R
game_1770666971740_238945,32,0,1,0,0,0,-1,0,0,0,0,0,0,-1,0,1,-1,-1,0,0,0,1,-1,-1,0,0,-1,1,0,-1,0,0,0,-1,1,1,1,0,1,0,0,0,1,12,R
game_1770666971740_238945,33,0,0,1,0,0,-1,0,0,0,0,0,0,-1,0,1,-1,-1,0,1,0,1,-1,-1,0,0,-1,1,0,-1,0,0,0,-1,1,1,1,0,1,0,0,0,1,37,R
game_1770666971740_238945,34,1,1,0,0,1,-1,0,0,-1,0,0,0,0,0,1,-1,-1,0,1,0,1,-1,-1,0,0,-1,1,0,-1,0,0,0,-1,1,1,1,0,1,0,0,0,1,18,R
game_1770666971740_238945,35,1,0,1,0,1,-1,0,0,-1,0,0,0,0,0,1,-1,-1,0,1,0,1,-1,-1,0,-1,-1,1,0,-1,0,0,0,-1,1,1,1,0,1,0,0,0,1,38,R
game_1770666971740_238945,36,0,1,0,0,2,-1,0,0,-1,0,1,-1,-1,0,0,0,0,0,1,0,1,-1,-1,0,-1,-1,1,0,-1,0,0,0,-1,1,1,1,0,1,0,0,0,1,30,R
